# WASP-18, TESS 2-minute cadence, TESS Sector 02
# time is days from the first measurement, flux is normalised
time,flux
1.255592,0.9982102
1.256981,1.0000000
1.258369,0.9982128
1.259758,0.9979535
1.261147,0.9967707
1.262536,0.9965913
1.263925,0.9982308
1.265314,0.9969037
1.266703,0.9975123
1.268092,0.9956114
1.269481,0.9966045
1.270870,0.9967467
1.272259,0.9962600
1.273648,0.9957713
1.275037,0.9961012
1.276426,0.9950642
1.277814,0.9951264
1.279203,0.9951049
1.280592,0.9951783
1.281981,0.9945685
1.283370,0.9943848
1.284759,0.9948160
1.286148,0.9942534
1.288926,0.9942108
1.290315,0.9938729
1.291704,0.9940035
1.293093,0.9942849
1.294482,0.9932920
1.295871,0.9925472
1.297259,0.9933818
1.298648,0.9932083
1.300037,0.9927433
1.301426,0.9937977
1.302815,0.9927414
1.304204,0.9922832
1.305593,0.9932922
1.306982,0.9917998
1.308371,0.9919510
1.309760,0.9924540
1.311149,0.9918319
1.312538,0.9924045
1.313927,0.9911671
1.315316,0.9910722
1.316704,0.9914020
1.319482,0.9923901
1.320871,0.9920935
1.322260,0.9919376
1.323649,0.9918041
1.325038,0.9934673
1.326427,0.9947143
1.327816,0.9952337
1.329205,0.9975863
1.330594,0.9982886
1.331983,0.9992786
1.333372,1.0003513
1.334760,0.9992893
1.336149,1.0002231
1.337538,1.0002187
1.338927,0.9998777
1.340316,1.0002964
1.341705,1.0003190
1.343094,1.0008827
1.344483,1.0004520
1.345872,0.9999877
1.347261,0.9993138
1.348650,0.9989806
1.350039,0.9995224
1.351428,1.0006336
1.352817,1.0002859
1.354205,1.0000901
1.355594,1.0001481
1.356983,0.9992424
1.358372,0.9995150
1.359761,0.9999720
1.361150,0.9990917
1.362539,1.0000803
1.363928,0.9995377
1.365317,1.0001411
1.366706,1.0000175
1.368095,0.9988238
1.369484,1.0005023
1.370873,0.9999805
1.372262,1.0004588
1.373650,1.0000586
1.375039,1.0004140
1.376428,0.9993072
1.377817,1.0002290
1.379206,0.9991512
1.380595,1.0001235
1.381984,1.0001303
1.383373,1.0000600
1.384762,0.9994396
1.386151,1.0010650
1.387540,0.9999460
1.388929,1.0004971
1.390318,0.9998346
1.391706,1.0001105
1.393095,0.9997299
1.394484,1.0004196
1.395873,0.9999146
1.397262,0.9992008
1.398651,1.0012965
1.400040,0.9997996
1.401429,0.9994362
1.402818,0.9994828
1.404207,0.9994001
1.405596,1.0002192
1.406985,0.9997706
1.408374,0.9995410
1.409763,0.9997277
1.411151,1.0007360
1.412540,0.9995732
1.413929,1.0002665
1.415318,1.0002264
1.416707,0.9993301
1.418096,0.9991701
1.419485,0.9994617
1.420874,1.0002385
1.422263,1.0001973
1.423652,0.9997049
1.425041,1.0009838
1.426430,1.0003914
1.427819,1.0003697
1.429208,0.9993369
1.430596,0.9995408
1.431985,0.9997585
1.433374,1.0003273
1.434763,0.9998587
1.436152,0.9996773
1.437541,0.9996122
1.438930,0.9992369
1.440319,1.0003803
1.441708,0.9995536
1.443097,1.0001596
1.444486,0.9995909
1.445875,0.9998532
1.447264,1.0003402
1.448653,0.9998964
1.450041,0.9998754
1.451430,0.9995498
1.452819,0.9997712
1.454208,1.0013484
1.455597,0.9996217
1.456986,0.9997260
1.458375,0.9993050
1.459764,0.9998964
1.461153,0.9998927
1.462542,1.0001814
1.463931,1.0002870
1.465320,0.9991272
1.466709,0.9998916
1.468097,1.0002730
1.469486,1.0007114
1.470875,1.0000401
1.472264,0.9993391
1.473653,0.9997910
1.475042,0.9994958
1.476431,0.9995498
1.477820,0.9999140
1.479209,1.0004184
1.480598,1.0007596
1.481987,1.0013258
1.483376,0.9992131
1.484765,0.9998245
1.486154,1.0004012
1.487542,1.0002917
1.488931,0.9996554
1.490320,0.9995345
1.491709,1.0002684
